21	21:31	Et ánima mea illi vivet: * et semen meum sérviet ipsi.	E a minha alma viverá para ele: * e a minha descendência o servirá.
21	21:32	Annuntiábitur Dómino generátio ventúra: * et annuntiábunt cæli justítiam ejus pópulo qui nascétur, quem fecit Dóminus.	Será anunciada ao Senhor a geração que há de vir: * e os céus anunciarão a sua justiça ao povo que nascerá, que o Senhor fez.
22	22:1	Dóminus regit me, et nihil mihi déerit: * in loco páscuæ ibi me collocávit.	O Senhor me rege, e nada me faltará: * num lugar de pastagem, ali me colocou.
22	22:2	Super aquam refectiónis educávit me: * ánimam meam convértit.	Junto à água do refrigério me nutriu: * converteu a minha alma.
22	22:3	Dedúxit me super sémitas justítiæ, * propter nomen suum.	Guiou-me pelas veredas da justiça, * por causa do seu nome.
22	22:4	Nam, et si ambulávero in médio umbræ mortis, non timébo mala: * quóniam tu mecum es.	Pois, ainda que eu ande no meio da sombra da morte, não temerei males: * porque vós estais comigo.
22	22:4b	Virga tua, et báculus tuus: * ipsa me consoláta sunt.	A vossa vara, e o vosso cajado: * eles me consolaram.
22	22:5	Parásti in conspéctu meo mensam, * advérsus eos, qui tríbulant me.	Preparastes à minha vista uma mesa, * contra os que me atribulam.
22	22:5b	Impinguásti in óleo caput meum: * et calix meus inébrians quam præclárus est!	Ungistes com óleo a minha cabeça: * e como é excelente o meu cálice que embriaga!
22	22:6	Et misericórdia tua subsequétur me * ómnibus diébus vitæ meæ:	E a vossa misericórdia me seguirá * todos os dias da minha vida:
22	22:6b	Et ut inhábitem in domo Dómini, * in longitúdinem diérum.	E para que eu habite na casa do Senhor, * por longos dias.
23	23:1	Dómini est terra, et plenitúdo ejus: * orbis terrárum, et univérsi qui hábitant in eo.	Do Senhor é a terra, e a sua plenitude: * o mundo, e todos os que nele habitam.
23	23:2	Quia ipse super mária fundávit eum: * et super flúmina præparávit eum.	Porque ele o fundou sobre os mares: * e o preparou sobre os rios.
23	23:3	Quis ascéndet in montem Dómini? * aut quis stabit in loco sancto ejus?	Quem subirá ao monte do Senhor? * ou quem estará de pé no seu lugar santo?
23	23:4	Ínnocens mánibus et mundo corde, * qui non accépit in vano ánimam suam, nec jurávit in dolo próximo suo.	Aquele que tem mãos inocentes e coração puro, * que não recebeu em vão a sua alma, nem jurou ao seu próximo com engano.
23	23:5	Hic accípiet benedictiónem a Dómino: * et misericórdiam a Deo, salutári suo.	Este receberá a bênção do Senhor: * e de Deus, seu Salvador, a misericórdia.
23	23:6	Hæc est generátio quæréntium eum, * quæréntium fáciem Dei Jacob.	Esta é a geração dos que o buscam, * dos que buscam a face do Deus de Jacó.
23	23:7	Attóllite portas, príncipes, vestras, et elevámini, portæ æternáles: * et introíbit Rex glóriæ.	Erguei, príncipes, as vossas portas, e elevai-vos, portas eternas: * e entrará o Rei da glória.
23	23:8	Quis est iste Rex glóriæ? * Dóminus fortis et potens: Dóminus potens in prǽlio.	Quem é este Rei da glória? * O Senhor forte e poderoso: o Senhor poderoso na batalha.
23	23:9	Attóllite portas, príncipes, vestras, et elevámini, portæ æternáles: * et introíbit Rex glóriæ.	Erguei, príncipes, as vossas portas, e elevai-vos, portas eternas: * e entrará o Rei da glória.
23	23:10	Quis est iste Rex glóriæ? * Dóminus virtútum ipse est Rex glóriæ.	Quem é este Rei da glória? * O Senhor dos poderes: ele é o Rei da glória.
24	24:1	Ad te, Dómine, levávi ánimam meam: * Deus meus, in te confído, non erubéscam.	A vós, Senhor, levantei a minha alma: * meu Deus, em vós confio, não corarei.
24	24:3	Neque irrídeant me inimíci mei: * étenim univérsi, qui sústinent te, non confundéntur.	Nem riam de mim os meus inimigos: * pois todos os que esperam por vós não serão envergonhados.
24	24:4	Confundántur omnes iníqua agéntes * supervácue.	Sejam envergonhados todos os que agem iniquamente * em vão.
24	24:4b	Vias tuas, Dómine, demónstra mihi: * et sémitas tuas édoce me.	Mostrai-me, Senhor, os vossos caminhos: * e ensinai-me as vossas veredas.
24	24:5	Dírige me in veritáte tua, et doce me: * quia tu es, Deus, salvátor meus, et te sustínui tota die.	Encaminhai-me na vossa verdade, e ensinai-me: * porque vós sois, Deus, o meu Salvador, e por vós esperei o dia todo.
24	24:6	Reminíscere miseratiónum tuárum, Dómine, * et misericordiárum tuárum, quæ a sǽculo sunt.	Lembrai-vos das vossas compaixões, Senhor, * e das vossas misericórdias, que são desde sempre.
24	24:7	Delícta juventútis meæ, * et ignorántias meas ne memíneris.	Das faltas da minha juventude, * e das minhas ignorâncias não vos lembreis.
24	24:7b	Secúndum misericórdiam tuam meménto mei tu: * propter bonitátem tuam, Dómine.	Segundo a vossa misericórdia lembrai-vos vós de mim: * por causa da vossa bondade, Senhor.
24	24:8	Dulcis et rectus Dóminus: * propter hoc legem dabit delinquéntibus in via.	Doce e reto é o Senhor: * por isso dará uma lei aos que cometem faltas no caminho.
24	24:9	Díriget mansuétos in judício: * docébit mites vias suas.	Encaminhará os mansos no juízo: * ensinará aos mansos os seus caminhos.
24	24:10	Univérsæ viæ Dómini, misericórdia et véritas, * requiréntibus testaméntum ejus et testimónia ejus.	Todos os caminhos do Senhor são misericórdia e verdade, * para os que procuram a sua aliança e os seus testemunhos.
24	24:11	Propter nomen tuum, Dómine, propitiáberis peccáto meo: * multum est enim.	Por causa do vosso nome, Senhor, sereis propício ao meu pecado: * pois é grande.
24	24:12	Quis est homo qui timet Dóminum? * legem státuit ei in via, quam elégit.	Quem é o homem que teme o Senhor? * ele lhe firmou uma lei no caminho que escolheu.
24	24:13	Ánima ejus in bonis demorábitur: * et semen ejus hereditábit terram.	A sua alma se demorará entre coisas boas: * e a sua descendência herdará a terra.
24	24:14	Firmaméntum est Dóminus timéntibus eum: * et testaméntum ipsíus ut manifestétur illis.	O Senhor é o esteio dos que o temem: * e a sua aliança é para que lhes seja manifestada.
24	24:15	Óculi mei semper ad Dóminum: * quóniam ipse evéllet de láqueo pedes meos.	Os meus olhos estão sempre voltados para o Senhor: * porque ele arrancará do laço os meus pés.
24	24:16	Réspice in me, et miserére mei: * quia únicus et pauper sum ego.	Olhai para mim, e tende piedade de mim: * porque eu sou só e pobre.
24	24:17	Tribulatiónes cordis mei multiplicátæ sunt: * de necessitátibus meis érue me.	As tribulações do meu coração se multiplicaram: * libertai-me das minhas necessidades.
24	24:18	Vide humilitátem meam, et labórem meum: * et dimítte univérsa delícta mea.	Vede a minha humilhação e a minha fadiga: * e perdoai todas as minhas faltas.
24	24:19	Réspice inimícos meos quóniam multiplicáti sunt, * et ódio iníquo odérunt me.	Olhai para os meus inimigos, porque se multiplicaram, * e com ódio iníquo me odeiam.
24	24:20	Custódi ánimam meam, et érue me: * non erubéscam quóniam sperávi in te.	Guardai a minha alma, e libertai-me: * não corarei, porque esperei em vós.
24	24:21	Innocéntes et recti adhæsérunt mihi: * quia sustínui te.	Os inocentes e os retos apegaram-se a mim: * porque por vós esperei.
24	24:22	Líbera, Deus, Israël, * ex ómnibus tribulatiónibus suis.	Livrai, Deus, Israel, * de todas as suas tribulações.
25	25:1	Júdica me, Dómine, quóniam ego in innocéntia mea ingréssus sum: * et in Dómino sperans non infirmábor.	Julgai-me, Senhor, porque eu andei na minha inocência: * e, esperando no Senhor, não me enfraquecerei.
25	25:2	Proba me, Dómine, et tenta me: * ure renes meos et cor meum.	Provai-me, Senhor, e experimentai-me: * queimai os meus rins e o meu coração.
25	25:3	Quóniam misericórdia tua ante óculos meos est: * et complácui in veritáte tua.	Porque a vossa misericórdia está diante dos meus olhos: * e achei prazer na vossa verdade.
25	25:4	Non sedi cum concílio vanitátis: * et cum iníqua geréntibus non introíbo.	Não me sentei no conselho da vaidade: * e com os que fazem coisas iníquas não entrarei.
25	25:5	Odívi ecclésiam malignántium: * et cum ímpiis non sedébo.	Odeio a assembleia dos malvados: * e com os ímpios não me sentarei.
25	25:6	Lavábo inter innocéntes manus meas: * et circúmdabo altáre tuum, Dómine:	Lavarei as minhas mãos entre os inocentes: * e cercarei o vosso altar, Senhor:
25	25:7	Ut áudiam vocem laudis, * et enárrem univérsa mirabília tua.	Para ouvir a voz do louvor, * e narrar todas as vossas maravilhas.
25	25:8	Dómine, diléxi decórem domus tuæ, * et locum habitatiónis glóriæ tuæ.	Senhor, amei o esplendor da vossa casa, * e o lugar onde habita a vossa glória.
25	25:9	Ne perdas cum ímpiis, Deus, ánimam meam, * et cum viris sánguinum vitam meam:	Deus, não façais perecer com os ímpios a minha alma, * nem com os homens de sangue a minha vida:
25	25:10	In quorum mánibus iniquitátes sunt: * déxtera eórum repléta est munéribus.	Em cujas mãos há iniquidades: * a direita deles está cheia de dádivas.
25	25:11	Ego autem in innocéntia mea ingréssus sum: * rédime me, et miserére mei.	Mas eu andei na minha inocência: * resgatai-me, e tende piedade de mim.
25	25:12	Pes meus stetit in dirécto: * in ecclésiis benedícam te, Dómine.	O meu pé esteve firme no que é reto: * nas assembleias vos bendirei, Senhor.
26	26:1	Dóminus illuminátio mea, et salus mea, * quem timébo?	O Senhor é a minha luz e a minha salvação: * a quem temerei?
26	26:1b	Dóminus protéctor vitæ meæ, * a quo trepidábo?	O Senhor é o protetor da minha vida: * diante de quem tremerei?
26	26:2	Dum apprópiant super me nocéntes, * ut edant carnes meas:	Enquanto se aproximam de mim os malfeitores, * para comerem as minhas carnes:
26	26:2b	Qui tríbulant me inimíci mei, * ipsi infirmáti sunt, et cecidérunt.	Os que me atribulam, os meus inimigos, * eles mesmos se enfraqueceram, e caíram.
26	26:3	Si consístant advérsum me castra, * non timébit cor meum.	Se um acampamento se instalar contra mim, * o meu coração não temerá.
26	26:3b	Si exsúrgat advérsum me prǽlium, * in hoc ego sperábo.	Se uma batalha se levantar contra mim, * nisto eu esperarei.
26	26:4	Unam pétii a Dómino, hanc requíram, * ut inhábitem in domo Dómini ómnibus diébus vitæ meæ:	Uma coisa pedi ao Senhor, esta procurarei: * que eu habite na casa do Senhor todos os dias da minha vida:
26	26:4b	Ut vídeam voluptátem Dómini, * et vísitem templum ejus.	Para que eu veja as delícias do Senhor, * e visite o seu templo.
26	26:5	Quóniam abscóndit me in tabernáculo suo: * in die malórum protéxit me in abscóndito tabernáculi sui.	Porque me escondeu na sua tenda: * no dia dos males protegeu-me no lugar escondido da sua tenda.
26	26:6	In petra exaltávit me: * et nunc exaltávit caput meum super inimícos meos.	Sobre uma rocha me exaltou: * e agora exaltou a minha cabeça acima dos meus inimigos.
26	26:6b	Circuívi, et immolávi in tabernáculo ejus hóstiam vociferatiónis: * cantábo, et psalmum dicam Dómino.	Andei ao redor, e imolei na sua tenda uma vítima de aclamação: * cantarei, e entoarei um salmo ao Senhor.
26	26:7	Exáudi, Dómine, vocem meam, qua clamávi ad te: * miserére mei, et exáudi me.	Escutai, Senhor, a minha voz, com que clamei a vós: * tende piedade de mim, e escutai-me.
26	26:8	Tibi dixit cor meum, exquisívit te fácies mea: * fáciem tuam, Dómine, requíram.	O meu coração vos disse, a minha face vos procurou: * a vossa face, Senhor, procurarei.
26	26:9	Ne avértas fáciem tuam a me: * ne declínes in ira a servo tuo.	Não desvieis de mim a vossa face: * não vos aparteis do vosso servo com ira.
26	26:9b	Adjútor meus esto: * ne derelínquas me, neque despícias me, Deus, salutáris meus.	Sede o meu auxílio: * não me abandoneis, nem me desdenheis, Deus, meu Salvador.
26	26:10	Quóniam pater meus, et mater mea dereliquérunt me: * Dóminus autem assúmpsit me.	Porque o meu pai e a minha mãe me abandonaram: * o Senhor, porém, me recolheu.
26	26:11	Legem pone mihi, Dómine, in via tua: * et dírige me in sémitam rectam propter inimícos meos.	Ponde uma lei para mim, Senhor, no vosso caminho: * e encaminhai-me à vereda reta, por causa dos meus inimigos.
26	26:12	Ne tradíderis me in ánimas tribulántium me: * quóniam insurrexérunt in me testes iníqui, et mentíta est iníquitas sibi.	Não me entregueis às almas dos que me atribulam: * porque se levantaram contra mim testemunhas iníquas, e a iniquidade mentiu a si mesma.
26	26:13	Credo vidére bona Dómini * in terra vivéntium.	Creio que verei os bens do Senhor * na terra dos vivos.
26	26:14	Exspécta Dóminum, viríliter age: * et confortétur cor tuum, et sústine Dóminum.	Aguarda o Senhor, porta-te como homem: * e que o teu coração se fortaleça, e espera pelo Senhor.
27	27:1	Ad te, Dómine, clamábo, Deus meus, ne síleas a me: * nequándo táceas a me, et assimilábor descendéntibus in lacum.	A vós, Senhor, clamarei, meu Deus, não fiqueis em silêncio comigo: * para que não vos caleis comigo, nem eu me torne semelhante aos que descem à cova.
27	27:2	Exáudi, Dómine, vocem deprecatiónis meæ dum oro ad te: * dum extóllo manus meas ad templum sanctum tuum.	Escutai, Senhor, a voz da minha prece, enquanto oro a vós: * enquanto ergo as minhas mãos para o vosso templo santo.
27	27:3	Ne simul trahas me cum peccatóribus: * et cum operántibus iniquitátem ne perdas me.	Não me arrasteis juntamente com os pecadores: * e com os que praticam a iniquidade não me façais perecer.
27	27:3b	Qui loquúntur pacem cum próximo suo, * mala autem in córdibus eórum.	Os que com o seu próximo falam de paz, * mas têm males nos seus corações.
27	27:4	Da illis secúndum ópera eórum, * et secúndum nequítiam adinventiónum ipsórum.	Dai-lhes segundo as suas obras, * e segundo a maldade das suas invenções.
27	27:4b	Secúndum ópera mánuum eórum tríbue illis: * redde retributiónem eórum ipsis.	Dai-lhes segundo as obras das suas mãos: * pagai-lhes a retribuição deles.
27	27:5	Quóniam non intellexérunt ópera Dómini, et in ópera mánuum ejus * déstrues illos, et non ædificábis eos.	Porque não entenderam as obras do Senhor, nem as obras das suas mãos: * vós os destruireis, e não os edificareis.
27	27:6	Benedíctus Dóminus: * quóniam exaudívit vocem deprecatiónis meæ.	Bendito o Senhor: * porque escutou a voz da minha prece.
27	27:7	Dóminus adjútor meus, et protéctor meus: * in ipso sperávit cor meum, et adjútus sum.	O Senhor é o meu auxílio e o meu protetor: * nele esperou o meu coração, e fui auxiliado.
27	27:7b	Et reflóruit caro mea: * et ex voluntáte mea confitébor ei.	E refloresceu a minha carne: * e de minha própria vontade lhe darei graças.
27	27:8	Dóminus fortitúdo plebis suæ: * et protéctor salvatiónum Christi sui est.	O Senhor é a força do seu povo: * e é o protetor das salvações do seu Cristo.
27	27:9	Salvum fac pópulum tuum, Dómine, et bénedic hereditáti tuæ: * et rege eos, et extólle illos usque in ætérnum.	Salvai o vosso povo, Senhor, e bendizei a vossa herança: * e regei-os, e erguei-os para todo o sempre.
28	28:1	Afférte Dómino, fílii Dei: * afférte Dómino fílios aríetum.	Trazei ao Senhor, ó filhos de Deus: * trazei ao Senhor filhos de carneiros.
28	28:2	Afférte Dómino glóriam et honórem, afférte Dómino glóriam nómini ejus: * adoráte Dóminum in átrio sancto ejus.	Trazei ao Senhor glória e honra, trazei ao Senhor glória ao seu nome: * adorai o Senhor no seu átrio santo.
28	28:3	Vox Dómini super aquas, Deus majestátis intónuit: * Dóminus super aquas multas.	A voz do Senhor sobre as águas, o Deus da majestade trovejou: * o Senhor sobre muitas águas.
28	28:4	Vox Dómini in virtúte: * vox Dómini in magnificéntia.	A voz do Senhor com poder: * a voz do Senhor com magnificência.
28	28:5	Vox Dómini confringéntis cedros: * et confrínget Dóminus cedros Líbani:	A voz do Senhor que quebra os cedros: * e o Senhor quebrará os cedros do Líbano:
28	28:6	Et commínuet eas tamquam vítulum Líbani: * et diléctus quemádmodum fílius unicórnium.	E, como a um bezerro do Líbano, os esmigalhará: * e o amado será como um filho de unicórnios.
28	28:7	Vox Dómini intercidéntis flammam ignis: * vox Dómini concutiéntis desértum: et commovébit Dóminus desértum Cades.	A voz do Senhor que divide a chama de fogo: * a voz do Senhor que abala o deserto: e o Senhor abalará o deserto de Cades.
28	28:9	Vox Dómini præparántis cervos, et revelábit condénsa: * et in templo ejus omnes dicent glóriam.	A voz do Senhor que prepara as corças, e que desnudará as matas densas: * e no seu templo todos dirão glória.
28	28:10	Dóminus dilúvium inhabitáre facit: * et sedébit Dóminus Rex in ætérnum.	O Senhor faz habitar o dilúvio: * e o Senhor se sentará como Rei para sempre.
28	28:11	Dóminus virtútem pópulo suo dabit: * Dóminus benedícet pópulo suo in pace.	O Senhor dará poder ao seu povo: * o Senhor bendirá o seu povo em paz.
29	29:2	Exaltábo te, Dómine, quóniam suscepísti me: * nec delectásti inimícos meos super me.	Eu vos exaltarei, Senhor, porque me amparastes: * e não alegrastes os meus inimigos à minha custa.
29	29:3	Dómine, Deus meus, clamávi ad te, * et sanásti me.	Senhor, meu Deus, clamei a vós, * e me curastes.
29	29:4	Dómine, eduxísti ab inférno ánimam meam: * salvásti me a descendéntibus in lacum.	Senhor, tirastes do inferno a minha alma: * salvastes-me dos que descem à cova.
29	29:5	Psállite Dómino, sancti ejus: * et confitémini memóriæ sanctitátis ejus.	Entoai salmos ao Senhor, vós, seus santos: * e dai graças à memória da sua santidade.
29	29:6	Quóniam ira in indignatióne ejus: * et vita in voluntáte ejus.	Porque há ira na sua indignação: * e vida na sua vontade.
29	29:6b	Ad vésperum demorábitur fletus: * et ad matutínum lætítia.	À tarde se demorará o pranto: * e pela manhã, a alegria.
29	29:7	Ego autem dixi in abundántia mea: * Non movébor in ætérnum.	Eu, porém, disse na minha abundância: * Para sempre não serei abalado.
29	29:8	Dómine, in voluntáte tua, * præstitísti decóri meo virtútem.	Senhor, pela vossa vontade, * destes vigor ao meu esplendor.
29	29:8b	Avertísti fáciem tuam a me, * et factus sum conturbátus.	Desviastes de mim a vossa face, * e fiquei perturbado.
29	29:9	Ad te, Dómine, clamábo: * et ad Deum meum deprecábor.	A vós, Senhor, hei de clamar: * e ao meu Deus suplicarei.
29	29:10	Quæ utílitas in sánguine meo, * dum descéndo in corruptiónem?	Que proveito há no meu sangue, * enquanto desço à corrupção?
29	29:10b	Numquid confitébitur tibi pulvis, * aut annuntiábit veritátem tuam?	Acaso o pó vos dará graças, * ou anunciará a vossa verdade?
29	29:11	Audívit Dóminus, et misértus est mei: * Dóminus factus est adjútor meus.	O Senhor ouviu, e teve piedade de mim: * o Senhor se fez o meu auxílio.
29	29:12	Convertísti planctum meum in gáudium mihi: * conscidísti saccum meum, et circumdedísti me lætítia:	Convertestes o meu lamento em júbilo para mim: * rasgastes o meu pano de saco, e me cercastes de alegria:
29	29:13	Ut cantet tibi glória mea, et non compúngar: * Dómine, Deus meus, in ætérnum confitébor tibi.	Para que a minha glória vos cante, e eu não seja compungido: * Senhor, meu Deus, para sempre vos darei graças.
30	30:2	In te, Dómine, sperávi, non confúndar in ætérnum: * in justítia tua líbera me.	Em vós, Senhor, esperei: para sempre não serei envergonhado: * livrai-me na vossa justiça.
30	30:3	Inclína ad me aurem tuam, * accélera ut éruas me.	Inclinai para mim o vosso ouvido, * apressai-vos a libertar-me.
30	30:3b	Esto mihi in Deum protectórem, et in domum refúgii: * ut salvum me fácias.	Sede para mim um Deus protetor, e uma casa de refúgio: * para me salvardes.
30	30:4	Quóniam fortitúdo mea, et refúgium meum es tu: * et propter nomen tuum dedúces me, et enútries me.	Porque vós sois a minha força e o meu refúgio: * e por causa do vosso nome me guiareis, e me nutrireis.
30	30:5	Edúces me de láqueo hoc, quem abscondérunt mihi: * quóniam tu es protéctor meus.	Vós me tirareis deste laço que esconderam para mim: * porque vós sois o meu protetor.
30	30:6	In manus tuas comméndo spíritum meum: * redemísti me, Dómine, Deus veritátis.	Nas vossas mãos entrego o meu espírito: * vós me resgatastes, Senhor, Deus da verdade.
30	30:7	Odísti observántes vanitátes, * supervácue.	Vós odiais os que observam vaidades, * em vão.
30	30:7b	Ego autem in Dómino sperávi: * exsultábo, et lætábor in misericórdia tua.	Eu, porém, esperei no Senhor: * exultarei, e me alegrarei na vossa misericórdia.
30	30:8	Quóniam respexísti humilitátem meam, * salvásti de necessitátibus ánimam meam.	Porque olhastes para a minha humilhação, * salvastes a minha alma das necessidades.
30	30:9	Nec conclusísti me in mánibus inimíci: * statuísti in loco spatióso pedes meos.	E não me encerrastes nas mãos do inimigo: * firmastes os meus pés num lugar espaçoso.
30	30:10	Miserére mei, Dómine, quóniam tríbulor: * conturbátus est in ira óculus meus, ánima mea, et venter meus:	Tende piedade de mim, Senhor, porque estou atribulado: * na ira foram perturbados o meu olho, a minha alma e o meu ventre:
30	30:11	Quóniam defécit in dolóre vita mea: * et anni mei in gemítibus.	Porque a minha vida desfaleceu na dor: * e os meus anos, em gemidos.
30	30:11b	Infirmáta est in paupertáte virtus mea: * et ossa mea conturbáta sunt.	O meu vigor se enfraqueceu na pobreza: * e os meus ossos foram perturbados.
30	30:12	Super omnes inimícos meos factus sum oppróbrium et vicínis meis valde: * et timor notis meis.	Mais que todos os meus inimigos, tornei-me uma afronta, e sobremaneira para os meus vizinhos: * e temor para os meus conhecidos.
30	30:12b	Qui vidébant me, foras fugérunt a me: * oblivióni datus sum, tamquam mórtuus a corde.	Os que me viam fugiram para fora, longe de mim: * fui entregue ao esquecimento, como um morto, longe do coração.
30	30:13	Factus sum tamquam vas pérditum: * quóniam audívi vituperatiónem multórum commorántium in circúitu.	Tornei-me como um vaso destruído: * porque ouvi a censura de muitos que moram ao redor.
30	30:14	In eo dum convenírent simul advérsum me, * accípere ánimam meam consiliáti sunt.	Enquanto se reuniam juntos contra mim, * planejaram tomar a minha alma.
30	30:15	Ego autem in te sperávi, Dómine: * dixi: Deus meus es tu: in mánibus tuis sortes meæ.	Eu, porém, esperei em vós, Senhor: * disse: Vós sois o meu Deus: nas vossas mãos estão as minhas sortes.
30	30:16	Éripe me de manu inimicórum meórum, * et a persequéntibus me.	Arrancai-me da mão dos meus inimigos, * e dos que me perseguem.
30	30:17	Illústra fáciem tuam super servum tuum, salvum me fac in misericórdia tua: * Dómine, non confúndar, quóniam invocávi te.	Iluminai a vossa face sobre o vosso servo, salvai-me na vossa misericórdia: * Senhor, não serei envergonhado, porque vos invoquei.
30	30:18	Erubéscant ímpii, et deducántur in inférnum: * muta fiant lábia dolósa.	Corem os ímpios, e sejam conduzidos ao inferno: * tornem-se mudos os lábios enganadores.
30	30:19	Quæ loquúntur advérsus justum iniquitátem: * in supérbia, et in abusióne.	Que falam iniquidade contra o justo: * com soberba e com desprezo.
30	30:20	Quam magna multitúdo dulcédinis tuæ, Dómine, * quam abscondísti timéntibus te.	Como é grande, Senhor, a multidão da vossa doçura, * que escondestes para os que vos temem!
30	30:20b	Perfecísti eis, qui sperant in te, * in conspéctu filiórum hóminum.	Vós a aperfeiçoastes para os que esperam em vós, * à vista dos filhos dos homens.
30	30:21	Abscóndes eos in abscóndito faciéi tuæ * a conturbatióne hóminum.	Vós os escondereis no lugar escondido da vossa face, * longe da perturbação dos homens.
30	30:21b	Próteges eos in tabernáculo tuo * a contradictióne linguárum.	Vós os protegereis na vossa tenda, * da contenda das línguas.
30	30:22	Benedíctus Dóminus: * quóniam mirificávit misericórdiam suam mihi in civitáte muníta.	Bendito o Senhor: * porque fez maravilhosa a sua misericórdia para mim numa cidade fortificada.
30	30:23	Ego autem dixi in excéssu mentis meæ: * Projéctus sum a fácie oculórum tuórum.	Eu, porém, disse, fora de mim: * Fui lançado para longe da face dos vossos olhos.
30	30:23b	Ídeo exaudísti vocem oratiónis meæ, * dum clamárem ad te.	Por isso escutastes a voz da minha oração, * quando eu clamava a vós.
30	30:24	Dilígite Dóminum omnes sancti ejus: * quóniam veritátem requíret Dóminus, et retríbuet abundánter faciéntibus supérbiam.	Amai o Senhor, vós, todos os seus santos: * porque o Senhor procurará a verdade, e retribuirá abundantemente aos que agem com soberba.
30	30:25	Viríliter ágite, et confortétur cor vestrum, * omnes, qui sperátis in Dómino.	Portai-vos como homens, e que o vosso coração se fortaleça, * todos vós que esperais no Senhor.
31	31:1	Beáti quorum remíssæ sunt iniquitátes: * et quorum tecta sunt peccáta.	Bem-aventurados aqueles cujas iniquidades foram perdoadas: * e cujos pecados foram cobertos.
31	31:2	Beátus vir, cui non imputávit Dóminus peccátum, * nec est in spíritu ejus dolus.	Bem-aventurado o homem a quem o Senhor não atribuiu pecado, * e em cujo espírito não há engano.
31	31:3	Quóniam tácui, inveteravérunt ossa mea, * dum clamárem tota die.	Porque me calei, os meus ossos envelheceram, * enquanto eu clamava o dia todo.
31	31:4	Quóniam die ac nocte graváta est super me manus tua: * convérsus sum in ærúmna mea, dum confígitur spina.	Porque de dia e de noite a vossa mão ficou pesada sobre mim: * voltei-me no meu sofrimento, enquanto se crava o espinho.
31	31:5	Delíctum meum cógnitum tibi feci: * et injustítiam meam non abscóndi.	Dei-vos a conhecer a minha falta: * e não escondi a minha injustiça.
31	31:5b	Dixi: Confitébor advérsum me injustítiam meam Dómino: * et tu remisísti impietátem peccáti mei.	Disse: Contra mim mesmo, confessarei ao Senhor a minha injustiça: * e vós perdoastes a impiedade do meu pecado.
31	31:6	Pro hac orábit ad te omnis sanctus, * in témpore opportúno.	Por isto, todo santo orará a vós, * no tempo oportuno.
31	31:6b	Verúmtamen in dilúvio aquárum multárum, * ad eum non approximábunt.	Todavia, no dilúvio das muitas águas, * não se aproximarão dele.
31	31:7	Tu es refúgium meum a tribulatióne, quæ circúmdedit me: * exsultátio mea, érue me a circumdántibus me.	Vós sois o meu refúgio contra a tribulação que me cercou: * ó minha exultação, arrancai-me dos que me cercam.
31	31:8	Intelléctum tibi dabo, et ínstruam te in via hac, qua gradiéris: * firmábo super te óculos meos.	Eu te darei entendimento, e te instruirei neste caminho por onde andarás: * firmarei sobre ti os meus olhos.
31	31:9	Nolíte fíeri sicut equus et mulus, * quibus non est intelléctus.	Não vos torneis como o cavalo e o mulo, * que não têm entendimento.
31	31:9b	In camo et freno maxíllas eórum constrínge, * qui non appróximant ad te.	Com cabresto e freio, apertai as maxilas deles, * que não se aproximam de vós.
31	31:10	Multa flagélla peccatóris, * sperántem autem in Dómino misericórdia circúmdabit.	Os flagelos do pecador são muitos, * mas a misericórdia cercará aquele que espera no Senhor.
31	31:11	Lætámini in Dómino et exsultáte, justi, * et gloriámini, omnes recti corde.	Alegrai-vos no Senhor e exultai, ó justos, * e gloriai-vos, todos os retos de coração.
32	32:1	Exsultáte, justi, in Dómino: * rectos decet collaudátio.	Exultai no Senhor, ó justos: * aos retos convém louvar.
32	32:2	Confitémini Dómino in cíthara: * in psaltério decem chordárum psállite illi.	Com a cítara dai graças ao Senhor: * com o saltério de dez cordas entoai-lhe salmos.
32	32:3	Cantáte ei cánticum novum: * bene psállite ei in vociferatióne.	Cantai-lhe um cântico novo: * entoai-lhe bem os salmos com aclamação.
32	32:4	Quia rectum est verbum Dómini, * et ómnia ópera ejus in fide.	Porque a palavra do Senhor é reta, * e todas as suas obras são feitas com fidelidade.
32	32:5	Díligit misericórdiam et judícium: * misericórdia Dómini plena est terra.	Ele ama a misericórdia e o juízo: * a terra está cheia da misericórdia do Senhor.
32	32:6	Verbo Dómini cæli firmáti sunt: * et spíritu oris ejus omnis virtus eórum.	Pela palavra do Senhor os céus foram firmados: * e pelo espírito da sua boca foi firmado todo o poder deles.
32	32:7	Cóngregans sicut in utre aquas maris: * ponens in thesáuris abýssos.	Ele junta como num odre as águas do mar: * põe em depósitos os abismos.
32	32:8	Tímeat Dóminum omnis terra: * ab eo autem commoveántur omnes inhabitántes orbem.	Toda a terra tema o Senhor: * e todos os que habitam o mundo sejam abalados por ele.
32	32:9	Quóniam ipse dixit, et facta sunt: * ipse mandávit, et creáta sunt.	Porque ele disse, e as coisas foram feitas: * ele ordenou, e foram criadas.
32	32:10	Dóminus díssipat consília géntium: * réprobat autem cogitatiónes populórum, et réprobat consília príncipum.	O Senhor dissipa os desígnios das nações: * e rejeita os pensamentos dos povos, e rejeita os desígnios dos príncipes.
32	32:11	Consílium autem Dómini in ætérnum manet: * cogitatiónes cordis ejus in generatióne et generatiónem.	Mas o desígnio do Senhor permanece para sempre: * os pensamentos do seu coração, de geração em geração.
